,movie_id,movie_title
28040,tt0112934,Eggs
28041,tt0112939,Eko eko azaraku
28042,tt0112941,Eldorado
28043,tt0112942,Electra
28044,tt0112945,Élisa
28045,tt0112950,Empire Records
28046,tt0112951,En avoir (ou pas)
28047,tt0112955,En på miljonen
28048,tt0112961,L'enfant d'eau
28049,tt0112964,"England, My England"
28050,tt0112966,The Englishman Who Went Up a Hill But Came Down a Mountain
28051,tt0112969,Entre Pancho Villa y una mujer desnuda
28052,tt0112974,Alien Visitor
28053,tt0112980,Un eroe borghese
28054,tt0112993,Evolver
28055,tt0112995,Excessive Force II: Force on Force
28056,tt0112998,Expect No Mercy
28057,tt0113010,Fair Game
28058,tt0113014,Fall Time
28059,tt0113026,The Fantasticks
28060,tt0113027,Fany
28061,tt0113028,Far from Home: The Adventures of Yellow Dog
28062,tt0113029,Farlig farvann
28063,tt0113030,Farligt venskab
28064,tt0113033,Fast Money
28065,tt0113041,Father of the Bride Part II
28066,tt0113043,The Fear
28067,tt0113044,Feast of July
28068,tt0113048,Felony
28069,tt0113049,Fermo posta Tinto Brass
28070,tt0113054,Fiesta
28071,tt0113057,La fille seule
28072,tt0113059,Filmpje!
28073,tt0113061,Le fils de Gascogne
28074,tt0113063,The Final Cut
28075,tt0113066,The Final Goal
28076,tt0113067,Firestorm
28077,tt0113071,First Knight
28078,tt0113074,Fist of the North Star
28079,tt0113075,Fists of Iron
28080,tt0113080,Flirt
28081,tt0113081,Flodder 3
28082,tt0113083,La flor de mi secreto
28083,tt0113089,Fluke
28084,tt0113092,For the Cause
28085,tt0113093,Forbidden Games
28086,tt0113094,Cyberella: Forbidden Passions
28087,tt0113097,Forget Paris
28088,tt0113099,The Four Corners of Nowhere
28089,tt0113101,Four Rooms
28090,tt0113105,Monster Mash: The Movie
28091,tt0113107,Frankie Starlight
28092,tt0113111,Freakshow
28093,tt0113113,Fredrikssons fabrikk - The movie
28094,tt0113114,Free Willy 2: The Adventure Home
28095,tt0113115,Freispiel
28096,tt0113116,French Exit
28097,tt0113117,French Kiss
28098,tt0113118,Friday
28099,tt0113119,Friend of the Family
28100,tt0113121,Friendship's Field
28101,tt0113122,Frisk
28102,tt0113133,Funny Bones
28103,tt0113140,Galaxis
28104,tt0113141,Galgameth
28105,tt0113142,Gamera daikaijû kuchu kessen
28106,tt0113144,Ah sau ging gat: Si gou aat sin
28107,tt0113145,Le garçu
28108,tt0113149,Gazon maudit
28109,tt0113151,Die Gebrüder Skladanowsky
28110,tt0113153,Kap ba ba dik sung
28111,tt0113158,Georgia
28112,tt0113161,Get Shorty
28113,tt0113168,Gimlet
28114,tt0113172,Girl Guide
28115,tt0113173,Girl in the Cadillac
28116,tt0113175,The Girl with the Hungry Eyes
28117,tt0113184,Go Now
28118,tt0113186,Gogo no Yuigon-jo
28119,tt0113187,Gojira vs. Desutoroiâ
28120,tt0113188,Gold Diggers: The Secret of Bear Mountain
28121,tt0113189,GoldenEye
28122,tt0113194,Gonin
28123,tt0113198,A Goofy Movie
28124,tt0113199,Gordy
28125,tt0113200,Gospa
28126,tt0113205,Grajacy z talerza
28127,tt0113211,The Grass Harp
28128,tt0113221,Grim
28129,tt0113223,Grizzly Mountain
28130,tt0113224,The Grotesque
28131,tt0113228,Grumpier Old Men
28132,tt0113230,Guang Zhou sha ren wang: Ren pi ri ji
28133,tt0113233,"Guimba, un tyran une époque"
28134,tt0113234,Gumby 1
28135,tt0113238,Gunfighter's Moon
28136,tt0113241,Habit
28137,tt0113243,Hackers
28138,tt0113247,La haine
28139,tt0113249,Innocent Lies
28140,tt0113253,Halloween: The Curse of Michael Myers
28141,tt0113256,Hao nan hao nu
28142,tt0113259,Hard Bounty
28143,tt0113260,Hard Evidence
28144,tt0113269,Haunted
28145,tt0113273,Haut bas fragile
28146,tt0113276,Headless Body in Topless Bar
28147,tt0113277,Heat
28148,tt0113278,Heatseeker
28149,tt0113280,Heavy
28150,tt0113281,Hei tai yang: Nan Jing da tu sha
28151,tt0113292,He ping fan dian
28152,tt0113303,Hideaway
28153,tt0113305,Higher Learning
28154,tt0113312,"Hola, ¿estás sola?"
28155,tt0113313,Hollow Point
28156,tt0113314,Hollow Reed
28157,tt0113319,Homage
28158,tt0113321,Home for the Holidays
28159,tt0113326,Hung fan kui
28160,tt0113328,Hoogste tijd
28161,tt0113337,Hotel Sorrento
28162,tt0113345,The Undercover Kid
28163,tt0113347,How to Make an American Quilt
28164,tt0113350,Hu meng wei long
28165,tt0113351,Hua yue jia qi
28166,tt0113356,Wui wan yeh
28167,tt0113359,Hundarna i Riga
28168,tt0113360,The Hunted
28169,tt0113361,Huntress: Spirit of the Night
28170,tt0113362,Le hussard sur le toit
28171,tt0113364,Höst i paradiset
28172,tt0113368,I Like to Play Games
28173,tt0113369,I Shot a Man in Vegas
28174,tt0113375,I.D.
28175,tt0113376,Ice Cream Man
28176,tt0113394,The Immortals
28177,tt0113403,In the Bleak Midwinter
28178,tt0113406,"In the Kingdom of the Blind, the Man with One Eye Is King"
28179,tt0113409,In the Mouth of Madness
28180,tt0113416,The Incredibly True Adventure of Two Girls in Love
28181,tt0113418,Indecent Behavior III
28182,tt0113419,The Indian in the Cupboard
28183,tt0113420,Indiánské léto
28184,tt0113425,The Innocent Sleep
28185,tt0113429,"Institute Benjamenta, or This Dream People Call Human Life"
28186,tt0113436,Io no spik inglish
28187,tt0113438,Iron Eagle IV
28188,tt0113440,Isprani
28189,tt0113442,It Takes Two
28190,tt0113443,It's My Party
28191,tt0113444,Ivo il tardivo
28192,tt0113448,Jack & Sarah
28193,tt0113449,Jack-O
28194,tt0113451,Jade
28195,tt0113455,Jallaad
28196,tt0113459,Japaner sind die besseren Liebhaber
28197,tt0113463,Jefferson in Paris
28198,tt0113464,Jeffrey
28199,tt0113466,Jenipapo
28200,tt0113475,Jin yu man tang
28201,tt0113481,Johnny Mnemonic
28202,tt0113482,Jonás y la ballena rosada
28203,tt0113489,Le journal du séducteur
28204,tt0113490,The Journey of August King
28205,tt0113492,Judge Dredd
28206,tt0113497,Jumanji
28207,tt0113500,Jury Duty
28208,tt0113501,Just Cause
28209,tt0113510,Jönssonligans största kupp
28210,tt0113515,Kakaya chudnaya igra
28211,tt0113523,Kamikaze takushî
28212,tt0113526,Karan Arjun
28213,tt0113530,Karuththamma
28214,tt0113533,Born to Be Wild
28215,tt0113535,The Keeper
28216,tt0113537,Kicking and Screaming
28217,tt0113538,A Kid in King Arthur's Court
28218,tt0113540,Kids
28219,tt0113541,Kids of the Round Table
28220,tt0113542,Killer: A Journal of Murder
28221,tt0113546,Killing for Love
28222,tt0113547,Kimia
28223,tt0113552,Kiss of Death
28224,tt0113556,Kivenpyörittäjän kylä
28225,tt0113557,Kjærlighetens kjøtere
28226,tt0113564,Kleptomania
28227,tt0113568,Kôkaku Kidôtai
28228,tt0113571,Der Kopf des Mohren
28229,tt0113575,Krestonosets
28230,tt0113576,Kristin Lavransdatter
28231,tt0113580,Kummeli Stories
28232,tt0113581,Kun en pige
28233,tt0113588,La bi xiao xiao sheng
28234,tt0113598,Lang leve de koningin
28235,tt0113601,Lap Dancer
28236,tt0113602,Lap Dancing
28237,tt0113609,Last Gasp
28238,tt0113612,Last Summer in the Hamptons
28239,tt0113613,The Last Supper
28240,tt0113617,Last of the Dogmen
28241,tt0113623,I laureati
28242,tt0113624,Leapin' Leprechauns!
28243,tt0113627,Leaving Las Vegas
28244,tt0113638,Let It Be Me
28245,tt0113646,Lewis & Clark & George
28246,tt0113647,La ley de la frontera
28247,tt0113649,Libertarias
28248,tt0113650,Lie Down with Dogs
28249,tt0113651,Lie huo zhan che
28250,tt0113658,Lilian's Story
28251,tt0113662,Lipton Cockton in the Shadows of Sodoma
28252,tt0113664,Liste noire
28253,tt0113667,The Little Death
28254,tt0113670,A Little Princess
28255,tt0113672,Liu mang yi sheng
28256,tt0113674,Live Nude Girls
28257,tt0113675,Livers Ain't Cheap
28258,tt0113677,Living in Oblivion
28259,tt0113682,Loch Ness
28260,tt0113690,Lord of Illusions
28261,tt0113691,Losing Isaiah
28262,tt0113703,Love Letter
28263,tt0113711,Lover's Leap
28264,tt0113719,Lunarcop
28265,tt0113720,Lust och fägring stor
28266,tt0113725,Maboroshi no hikari
28267,tt0113729,Mad Love
28268,tt0113730,Madagascar Skin
28269,tt0113731,Madame Butterfly
28270,tt0113732,The Maddening
28271,tt0113737,Magic in the Water
28272,tt0113748,Malicious
28273,tt0113749,Mallrats
28274,tt0113755,Man of the House
28275,tt0113756,Man of the Year
28276,tt0113757,Moon ching sap dai huk ying
28277,tt0113758,Man with a Plan
28278,tt0113762,The Mangler
28279,tt0113767,Manneken Pis
28280,tt0113774,Margaret's Museum
28281,tt0113776,Marked Man
28282,tt0113783,"Matías, juez de línea"
28283,tt0113791,Mee Pok Man
28284,tt0113799,Memorîzu
28285,tt0113808,Miami Rhapsody
28286,tt0113816,Midnight Tease II
28287,tt0113819,Mighty Aphrodite
28288,tt0113820,Mighty Morphin Power Rangers: The Movie
28289,tt0113824,Mimi wo sumaseba
28290,tt0113825,Min jing gu shi
28291,tt0113827,Mirage
28292,tt0113828,Les misérables
28293,tt0113834,Mizu no naka no hachigatsu
28294,tt0113835,Mlode wilki
28295,tt0113839,A Modern Affair
28296,tt0113841,Mollo tutto
28297,tt0113843,Mommy
28298,tt0113845,Money Train
28299,tt0113849,A Month by the Lake
28300,tt0113850,Moondance
28301,tt0113851,Moonlight and Valentino
28302,tt0113855,Mortal Kombat
28303,tt0113857,Moskovskie kanikuly
28304,tt0113858,Mosquito
28305,tt0113862,Mr. Holland's Opus
28306,tt0113865,Mrs. Munck
28307,tt0113870,Murder in the First
28308,tt0113875,Mushrooms
28309,tt0113878,Musulmanin
28310,tt0113881,Mutant Species
28311,tt0113896,My Family
28312,tt0113909,N'oublie pas que tu vas mourir
28313,tt0113913,Naajayaz
28314,tt0113918,Nadie hablará de nosotras cuando hayamos muerto
28315,tt0113922,Nagisa no Shindobaddo
28316,tt0113926,Naked Souls
28317,tt0113928,Nam Yeung sap dai che so
28318,tt0113930,Nanjing 1937
28319,tt0113932,Napoleon
28320,tt0113936,Senior Trip
28321,tt0113937,Natsu jikan no otonatachi
28322,tt0113939,The Nature of the Beast
28323,tt0113941,La nave de los locos
28324,tt0113943,The Near Room
28325,tt0113947,Nelly & Monsieur Arnaud
28326,tt0113952,The Neon Bible
28327,tt0113957,The Net
28328,tt0113961,Neurosia - 50 Jahre pervers
28329,tt0113964,Never Say Die
28330,tt0113965,Never Talk to Strangers
28331,tt0113967,New Jersey Drive
28332,tt0113971,Nic smiesznego
28333,tt0113972,Nick of Time
28334,tt0113981,Night Hunter
28335,tt0113982,Night of the Scarecrow
28336,tt0113986,Nine Months
28337,tt0113987,Nixon
28338,tt0113991,No One Could Protect Her
28339,tt0113992,No te mueras sin decirme adónde vas
28340,tt0113997,Noir comme le souvenir
28341,tt0113999,One Tough Bastard
28342,tt0114003,Not Like Us
28343,tt0114004,Not of This Earth
28344,tt0114005,Notes from Underground
28345,tt0114007,Nothing Personal
28346,tt0114008,Nothing to Lose
28347,tt0114009,Le nouveau monde
28348,tt0114011,Now and Then
28349,tt0114015,Nueba Yol
28350,tt0114016,Number One Fan
28351,tt0114019,Nur über meine Leiche
28352,tt0114020,När alla vet
28353,tt0114024,Object of Obsession
28354,tt0114031,Oh Darling Yeh Hai India
28355,tt0114033,Okaeri
28356,tt0114039,Once Upon a Time... When We Were Colored
28357,tt0114040,Once in a Blue Moon
28358,tt0114041,One Good Turn
28359,tt0114042,One Night Stand
28360,tt0114047,Open Season
28361,tt0114048,Operation Dumbo Drop
28362,tt0114054,Oryol i reshka
28363,tt0114055,Osobennosti natsionalnoy okhoty
28364,tt0114057,Othello
28365,tt0114068,Out-of-Sync
28366,tt0114069,Outbreak
28367,tt0114070,The Outpost
28368,tt0114071,Over the Wire
28369,tt0114074,Paket aranzman
28370,tt0114075,Pakten
28371,tt0114076,Palace
28372,tt0114078,Palermo Milano solo andata
28373,tt0114079,Palla di neve
28374,tt0114080,El palomo cojo
28375,tt0114081,Pan
28376,tt0114084,Panther
28377,tt0114086,Al di là delle nuvole
28378,tt0114089,Parallel Sons
28379,tt0114092,Pari
28380,tt0114095,Party Girl
28381,tt0114096,"Pasolini, un delitto italiano"
28382,tt0114099,The Passion of Darkly Noon
28383,tt0114108,The Pebble and the Penguin
28384,tt0114111,Pekko ja massahurmaaja
28385,tt0114112,Pensionat Oskar
28386,tt0114113,The Perez Family
28387,tt0114114,Perfect Alibi
28388,tt0114115,El perro del hortelano
28389,tt0114118,Pestka
28390,tt0114119,Ggotip
28391,tt0114121,Petri tårar
28392,tt0114122,Pharaoh's Army
28393,tt0114125,Phoenix
28394,tt0114126,Pik lik foh
28395,tt0114129,Picture Bride
28396,tt0114131,Pie in the Sky
28397,tt0114134,The Pillow Book
28398,tt0114142,Playback
28399,tt0114146,Le plus bel âge...
28400,tt0114148,Pocahontas
28401,tt0114149,Pocahontas: The Legend
28402,tt0114151,Poison Ivy II
28403,tt0114168,Powder
28404,tt0114170,Power 98
28405,tt0114175,Prem
28406,tt0114178,Pribytie poezda
28407,tt0114193,Project: Metalbeast
28408,tt0114194,The Prophecy
28409,tt0114196,Proteus
28410,tt0114198,Prowokator
28411,tt0114204,Pulkownik Kwiatkowski
28412,tt0114210,A Pyromaniac's Love Story
28413,tt0114212,O Quatrilho
28414,tt0114214,The Quick and the Dead
28415,tt0114216,Quiet Days in Hollywood
28416,tt0114219,Radio Mosha
28417,tt0114222,The Raffle
28418,tt0114224,Rage
28419,tt0114226,Raging Angels
28420,tt0114227,Rai
28421,tt0114228,Rainbow
28422,tt0114230,Raja
28423,tt0114231,Ram Jaane
28424,tt0114234,Rangeela
28425,tt0114240,A Reason to Believe
28426,tt0114241,Reckless
28427,tt0114243,Hong ying tao
28428,tt0114244,Red Hot
28429,tt0114246,Red Ribbon Blues
28430,tt0114266,Les rendez-vous de Paris
28431,tt0114267,Rennschwein Rudi Rüssel
28432,tt0114272,Restoration
28433,tt0114277,El rey del río
28434,tt0114279,Richard III
28435,tt0114287,Rob Roy
28436,tt0114294,Romanzo di un giovane povero
28437,tt0114296,Roommates
28438,tt0114303,Rough Magic
28439,tt0114305,Rude
28440,tt0114306,Rumpelstiltskin
28441,tt0114307,The Run of the Country
28442,tt0114310,Rusari Abi
28443,tt0114312,Ruz-e vagh'e
28444,tt0114313,A részleg
28445,tt0114317,Sabse Bada Khiladi
28446,tt0114319,Sabrina
28447,tt0114321,Sacred Cargo
28448,tt0114323,Safe
28449,tt0114334,The Sandman
28450,tt0114339,Savage
28451,tt0114340,Savage Hearts
28452,tt0114345,The Scarlet Letter
28453,tt0114349,Die Schelme von Schelm
28454,tt0114354,Schlafes Bruder
28455,tt0114364,Score
28456,tt0114366,Scorpion Spring
28457,tt0114367,Screamers
28458,tt0114368,La scuola
28459,tt0114369,Se7en
28460,tt0114371,Search and Destroy
28461,tt0114374,La seconda volta
28462,tt0114386,Selvaggi
28463,tt0114387,Senatorul melcilor
28464,tt0114388,Sense and Sensibility
28465,tt0114394,Serpent's Lair
28466,tt0114397,The Set Up
28467,tt0114413,Sharaku
28468,tt0114420,She Good Fighter
28469,tt0114424,Sap hing dai
28470,tt0114426,Shin kanashiki hittoman
28471,tt0114429,Shirli-myrli
28472,tt0114432,The Shooter
28473,tt0114433,Shootfighter II
28474,tt0114436,Showgirls
28475,tt0114437,Shu dan long wei
28476,tt0114440,Shao nu Xiao Yu
28477,tt0114443,Sidste time
28478,tt0114447,The Silent Force
28479,tt0114448,Silent Hunter
28480,tt0114455,Sinful Intrigue
28481,tt0114457,Siren's Kiss
28482,tt0114461,A hetedik szoba
28483,tt0114462,The Skateboard Kid II
28484,tt0114464,Ski Hard
28485,tt0114465,Ski School 2
28486,tt0114466,Skinner
28487,tt0114474,Small Faces
28488,tt0114478,Smoke
28489,tt0114485,Sobrenatural
28490,tt0114489,Soldier Boyz
28491,tt0114494,Someone Else's America
28492,tt0114496,Something to Talk About
28493,tt0114502,Der Unfisch
28494,tt0114508,Species
28495,tt0114510,Le sphinx
28496,tt0114523,Stadtgespräch
28497,tt0114533,Terminal Voyage
28498,tt0114534,The Stars Fell on Henrietta
28499,tt0114536,Steal Big Steal Little
28500,tt0114550,Stonewall
28501,tt0114554,Stormswept
28502,tt0114556,Storybook
28503,tt0114558,Strange Days
28504,tt0114563,Sutorîto Faitâ II gekijô-ban
28505,tt0114564,Street Law
28506,tt0114568,Stripteaser
28507,tt0114571,Stuart Saves His Family
28508,tt0114576,Sudden Death
28509,tt0114577,Suite 16
28510,tt0114582,Superfights
28511,tt0114592,Sweet Nothing
28512,tt0114594,Swimming with Sharks
28513,tt0114608,Tales from the Crypt: Demon Knight
28514,tt0114609,Tales from the Hood
28515,tt0114612,Tamna je noc
28516,tt0114614,Tank Girl
28517,tt0114615,Taqdeerwala
28518,tt0114616,Tarantella
28519,tt0114622,North Star
28520,tt0114623,De tasjesdief
28521,tt0114626,Tato
28522,tt0114648,Terminal Justice
28523,tt0114649,Terminal Rush
28524,tt0114651,Terra Estrangeira
28525,tt0114658,Theodore Rex
28526,tt0114660,Things to Do in Denver When You're Dead
28527,tt0114663,Three Wishes
28528,tt0114666,The Tie That Binds
28529,tt0114671,Land and Freedom
28530,tt0114676,Timemaster
28531,tt0114681,To Die For
28532,tt0114682,"To Wong Foo Thanks for Everything, Julie Newmar"
28533,tt0114683,To the Limit
28534,tt0114687,The Toilers and the Wayfarers
28535,tt0114689,Totsuzen! Neko no kuni banipal witt
28536,tt0114690,Tokyo Fist
28537,tt0114694,Tommy Boy
28538,tt0114697,Top Dog
28539,tt0114701,Tot ziens
28540,tt0114702,Total Eclipse
28541,tt0114704,Der Totmacher
28542,tt0114709,Toy Story
28543,tt0114726,Trimurti
28544,tt0114727,Trinità & Bambino... e adesso tocca a noi!
28545,tt0114732,Les trois frères
28546,tt0114733,Tromeo and Juliet
28547,tt0114737,Les truffes
28548,tt0114743,Tunnel Vision
28549,tt0114746,Twelve Monkeys
28550,tt0114751,Twisted Love
28551,tt0114752,Two-Bits & Pepper
28552,tt0114753,Two Bits
28553,tt0114766,Tøsepiger
28554,tt0114775,Un Été à La Goulette
28555,tt0114780,Under Lock and Key
28556,tt0114781,Under Siege 2: Dark Territory
28557,tt0114783,Under the Gun
28558,tt0114784,Under the Hula Moon
28559,tt0114787,Underground
28560,tt0114788,Underneath
28561,tt0114790,Une femme française
28562,tt0114798,Unstrung Heroes
28563,tt0114808,L'uomo delle stelle
28564,tt0114812,Urnebesna tragedija
28565,tt0114814,The Usual Suspects
28566,tt0114820,Vacanze di Natale '95
28567,tt0114824,Vampire Vixens from Venus
28568,tt0114825,Vampire in Brooklyn
28569,tt0114829,Vendetta
28570,tt0114844,Viaggi di nozze
28571,tt0114846,Victory
28572,tt0114851,The Viking Sagas
28573,tt0114852,Village of the Damned
28574,tt0114857,Virtuosity
28575,tt0114861,Vita lögner
28576,tt0114863,To vlemma tou Odyssea
28577,tt0114864,De vliegende Hollander
28578,tt0114866,Voices
28579,tt0114872,Voodoo
28580,tt0114885,Waiting to Exhale
28581,tt0114887,A Walk in the Clouds
28582,tt0114888,The Walking Dead
28583,tt0114892,The War Between Us
28584,tt0114898,Waterworld
28585,tt0114906,Welcome to the Dollhouse
28586,tt0114916,When Night Is Falling
28587,tt0114917,When Saturday Comes
28588,tt0114918,When the Bullet Hits the Bone
28589,tt0114924,While You Were Sleeping
28590,tt0114928,White Man's Burden
28591,tt0114929,White Wolves II: Legend of the Wild
28592,tt0114934,Wielki tydzien
28593,tt0114936,The Wife
28594,tt0114938,Wild Bill
28595,tt0114941,Wild Side
28596,tt0114948,Windrunner
28597,tt0114952,Wings of Courage
28598,tt0114957,Witchboard III: The Possession
28599,tt0114988,The Wrong Woman
28600,tt0114991,Mou mei san taam
28601,tt0114994,"XY, drôle de conception"
28602,tt0114996,Sai yau gei: Sin leui kei yun
28603,tt0115005,Tian yu
28604,tt0115006,Xtro 3: Watch the Skies
28605,tt0115007,Xiao yuan gan si tui
28606,tt0115009,Yaraana
28607,tt0115012,"Yao a yao, yao dao wai po qiao"
28608,tt0115016,Ye ban ge sheng
28609,tt0115019,Yeh Majhdhaar
28610,tt0115023,Yengeç sepeti
28611,tt0115028,Youchai
28612,tt0115030,A Young Connecticut Yankee in King Arthur's Court
28613,tt0115033,The Young Poisoner's Handbook
28614,tt0115040,Záhrada
28615,tt0115042,Zamaana Deewana
28616,tt0115053,Zhong Guo long
28617,tt0115059,Lo zio di Brooklyn
28618,tt0115062,The Zone
28619,tt0115067,Zusje
28620,tt0115071,"À la vie, à la mort!"
28621,tt0115073,Älskar älskar inte
28622,tt0115079,État des lieux
28623,tt0115433,101 Dalmatians
28624,tt0115434,Die 120 Tage von Bottrop
28625,tt0115438,2 Days in the Valley
28626,tt0115446,A spasso nel tempo
28627,tt0115448,Abbuzze! Der Badesalz Film
28628,tt0115462,Actrius
28629,tt0115466,"Adeus, Pai"
28630,tt0115468,Adosados
28631,tt0115471,Adrenalin: Fear the Rush
28632,tt0115472,The Adventures of Pinocchio
28633,tt0115478,Le affinità elettive
28634,tt0115479,Sostiene Pereira
28635,tt0115484,Agni Sakshi
28636,tt0115485,A Jin de gu shi
28637,tt0115487,Airbag
28638,tt0115493,Alaska
28639,tt0115495,Albino Alligator
28640,tt0115500,Alien Abduction: Intimate Secrets
28641,tt0115506,Alien Species
28642,tt0115509,All Dogs Go to Heaven 2
28643,tt0115511,Ging bin
28644,tt0115522,Alone in the Woods
28645,tt0115526,Amanda
28646,tt0115530,American Buffalo
28647,tt0115531,American Strays
28648,tt0115536,El amor perjudica seriamente la salud
28649,tt0115544,"Angelo, Frédo et Roméo"
28650,tt0115549,Anna Oz
28651,tt0115561,L'appartement
28652,tt0115563,"Aquí llega Condemor, el pecador de la pradera"
28653,tt0115564,L'arcano incantatore
28654,tt0115567,Arlette
28655,tt0115568,Army
28656,tt0115571,The Arrival
28657,tt0115577,Asphalt Tango
28658,tt0115580,The Associate
28659,tt0115584,Asylum
28660,tt0115587,Att stjäla en tjuv
28661,tt0115591,August
28662,tt0115597,Autoportret z kochanka
28663,tt0115600,Azúcar amarga
28664,tt0115604,Babe Watch: Forbidden Parody
28665,tt0115610,Bad Moon
28666,tt0115615,Bajo la piel
28667,tt0115618,Balance of Power
28668,tt0115624,Barb Wire
28669,tt0115625,Il barbiere di Rio
28670,tt0115632,Basquiat
28671,tt0115633,Bastard Out of Carolina
28672,tt0115638,Beaumarchais l'insolent
28673,tt0115639,Beautiful Girls
28674,tt0115640,Beautiful Thing
28675,tt0115641,Beavis and Butt-Head Do America
28676,tt0115644,Bed of Roses
28677,tt0115645,Before and After
28678,tt0115647,Behind Enemy Lines
28679,tt0115650,La belle verte
28680,tt0115655,Benjamín dúfa
28681,tt0115658,Bernie
28682,tt0115665,Sip si 32 dou
28683,tt0115669,Bian Lian
28684,tt0115675,The Big Brass Ring
28685,tt0115676,Big Bully
28686,tt0115678,Big Night
28687,tt0115680,The Big Squeeze
28688,tt0115683,Bio-Dome
28689,tt0115684,Bird of Prey
28690,tt0115685,The Birdcage
28691,tt0115693,Hak hap
28692,tt0115696,Black Scorpion II: Aftershock
28693,tt0115697,Black Sheep
28694,tt0115701,Blast
28695,tt0115702,Blind Date
28696,tt0115709,Blood Money
28697,tt0115710,Blood and Wine
28698,tt0115711,Bloodfist VIII: Trained to Kill
28699,tt0115715,The Bloody Child
28700,tt0115721,Der Bockerer 2
28701,tt0115723,Body of Influence 2
28702,tt0115725,Bogus
28703,tt0115726,Bolse vita
28704,tt0115727,Bombshell
28705,tt0115730,Borj-E Minoo
28706,tt0115734,Bottle Rocket
28707,tt0115735,La bouche de Jean-Pierre
28708,tt0115736,Bound
28709,tt0115738,Box of Moonlight
28710,tt0115741,Boyfriends
28711,tt0115742,Boys
28712,tt0115744,Brassed Off
28713,tt0115747,Breakaway
28714,tt0115751,Breaking the Waves
28715,tt0115754,Breathing Room
28716,tt0115755,"Brigands, chapitre VII"
28717,tt0115756,Brilliant Lies
28718,tt0115759,Broken Arrow
28719,tt0115760,Broken English
28720,tt0115762,Broken Silence
28721,tt0115766,The Bruce
28722,tt0115770,The Brylcreem Boys
28723,tt0115771,Bubbles Galore
28724,tt0115772,La buena vida
28725,tt0115773,Buenos Aires Vice Versa
28726,tt0115775,Bugged
28727,tt0115781,Bullet
28728,tt0115783,Bulletproof
28729,tt0115793,Bwana
28730,tt0115794,Bámbola
28731,tt0115797,C'est la tangente que je préfère
28732,tt0115798,The Cable Guy
28733,tt0115801,Cadillac Ranch
28734,tt0115813,Campfire Tales
28735,tt0115814,Camping Cosmos
28736,tt0115818,Cannes Man
28737,tt0115819,Alferd Packer: The Musical
28738,tt0115822,Capitaine Conan
28739,tt0115823,Les caprices d'un fleuve
28740,tt0115832,Carla's Song
28741,tt0115834,Carnosaur 3: Primal Species
28742,tt0115836,Carpool
28743,tt0115837,Carried Away
28744,tt0115847,Caught
28745,tt0115849,Kavafis
28746,tt0115850,La Celestina
28747,tt0115851,Celtic Pride
28748,tt0115855,Chukje
28749,tt0115856,Chacun cherche son chat
28750,tt0115857,Chain Reaction
28751,tt0115858,The Chain
28752,tt0115861,Chamane
28753,tt0115862,The Chamber
28754,tt0115864,Champions
28755,tt0115865,Changing Habits
28756,tt0115880,Childhood's End
28757,tt0115886,Children of the Revolution
28758,tt0115887,Chinese Chocolate
28759,tt0115895,Chronicle of a Disappearance
28760,tt0115899,Il ciclone
28761,tt0115900,"Cinco Dias, Cinco Noites"
28762,tt0115906,Citizen Ruth
28763,tt0115907,City Hall
28764,tt0115909,Clara Hakedosha
28765,tt0115916,Clubhouse Detectives
28766,tt0115920,Le coeur fantôme
28767,tt0115925,Color of a Brisk and Leaping Day
28768,tt0115926,Come mi vuoi
28769,tt0115927,Commandments
28770,tt0115928,Comment je me suis disputé... (ma vie sexuelle)
28771,tt0115929,Como Nascem os Anjos
28772,tt0115930,Como un relámpago
28773,tt0115931,Compagna di viaggio
28774,tt0115940,Conte d'été
28775,tt0115945,Et hjørne af paradis
28776,tt0115946,The Corporate Ladder
28777,tt0115950,Cosas que nunca te dije
28778,tt0115951,Cosi
28779,tt0115953,Countdown
28780,tt0115956,Courage Under Fire
28781,tt0115960,Coyote Run
28782,tt0115961,Coyote Summer
28783,tt0115963,The Craft
28784,tt0115964,Crash
28785,tt0115970,Cresceranno i carciofi a Mimongo
28786,tt0115973,Le cri de la soie
28787,tt0115976,Crimetime
28788,tt0115981,Crosscut
28789,tt0115986,The Crow: City of Angels
28790,tt0115988,The Crucible
28791,tt0115994,Curdled
28792,tt0115996,Cwal
28793,tt0115999,Um Céu de Estrelas
28794,tt0116000,D3: The Mighty Ducks
28795,tt0116001,Da san yuan
28796,tt0116003,Daddy's Girl
28797,tt0116005,Daijiga umule pajinnal
28798,tt0116014,Dai lap mat taam Ling Ling Fat
28799,tt0116015,Dangan ranna
28800,tt0116016,Danger Zone
28801,tt0116024,Daraar
28802,tt0116026,Dark Breed
28803,tt0116030,Dark Planet
28804,tt0116031,Dark Secrets
28805,tt0116032,Darkdrive
28806,tt0116035,Dastak
28807,tt0116036,Dating the Enemy
28808,tt0116038,Davids bog
28809,tt0116039,Day of the Warrior
28810,tt0116040,Daylight
28811,tt0116041,The Daytrippers
28812,tt0116046,Dead Girl
28813,tt0116047,Dead Heart
28814,tt0116048,Dead Innocent
28815,tt0116050,Dead of Night
28816,tt0116055,Deadly Heroes
28817,tt0116059,Dear God
28818,tt0116064,Deep Cover
28819,tt0116069,"Delphine 1, Yvan 0"
28820,tt0116070,The Delta
28821,tt0116074,Demon in the Bottle
28822,tt0116075,The Dentist
